EAN;SKU;Vendor Item No.;Art. Codigo;Art. Nombre;Color Codigo;Color Nombre;Color Base;Talla;Talla EUR;Año;Marca;Familia;Linea;Tipo;Estacion;Uds x pack;Cantidad Minima;En Multiplos de;No servir antes de;Foto;Foto2;Foto3;Foto4;Foto5;Foto6;Foto7;Foto8;Foto9;Foto10;Foto11;Foto12;Descripcion larga;Cod. Arancelario;FEDAS;Cod. Pais;PVPR;linea_web;gama;capacidad;tipo_cierre;composicion;dimensiones;botin;ruedas_patines;rodamiento;guia;freno;chasis;actividad;familia_web;tecnologia;genero
8050459898736;07220100 100 250;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;250;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898743;07220100 100 255;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;255;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898750;07220100 100 260;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;260;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898767;07220100 100 265;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;265;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898774;07220100 100 270;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;270;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898781;07220100 100 275;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;275;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898798;07220100 100 280;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;280;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898804;07220100 100 285;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;285;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898811;07220100 100 290;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;290;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459898828;07220100 100 295;07220100 100;07220100;BOTAS PATINES NITROBLADE;100;BLACK;NEGRO;295;;26;ROLLERBLADE;PATINES ROLLERBLADE;SPEED;NITROBLADE;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220100 100.UNICA.1.jpg;;;;;;;;;;;;Nuestra bota Nitroblade Elite es una bota de carreras de alta gama hecha para aquellos que quieren patinar rápido. La bota de carbono de ajuste personalizado proporciona una bota de carrera superior que se puede moldear con calor a tus pies. Completas con microhebillas y un forro anatómico, estas botas brindan un ajuste seguro para carreras de alta velocidad.;9506 70 30;;CN;319,99;Speed;Nitroblade;;Hebilla microajustable 45°, cordones encerados;;;Anatómico, termoformable;N/A;;;Sin freno;Fibra de carbono termoformable (instrucciones en la caja), capellada de microfibra;Patinaje;Patines Rollerblade;;Unisex
8050459899474;07220600 1A1 230;07220600 1A1;07220600;PATINES MAXXUM 125;1A1;BLACK/LIME;NEGRO;230;;25;ROLLERBLADE;PATINES ROLLERBLADE;FITNESS;MAXXUM;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.6.jpg;;;;;;;"Los Maxxum 125 rediseñados son patines versátiles, ideales para patinadores de carrera y urbanos. Usados en el programa ""Skate to Ski"" de Rollerblade por esquiadores en temporada baja. Cuentan con una bota moldeada y ventilada para comodidad avanzada, carcasa más ligera y soporte mejorado. El Footboard Sizer garantiza un ajuste superior. Skate Liner Plus con Performance Skate Insole Plus mejora la postura, amortiguación y transpirabilidad. El cuff doble microajustable, hebillas de 45° y cordones extendidos permiten un ajuste seguro. Tecnología Anti-Torsion Box y frames de aluminio de 295 mm para transferencia de potencia y velocidad máxima.";9506 70 30;;VN;399,99;Fitness;Maxxum;;Hebilla de cuff micro adj, hebilla de 45 °, cordones (cordones de color lima adicionales en la caja);;;Botín de patin Plus, acolchado anatómico, lengüeta Control Flex, taloneras y bolsillos en los tobillos, botín sublimado, puntera elástica, corte en V, plantilla PSI Plus, medidor para ajuste preciso, ojales en los cuff;Hidrógeno 125 mm / 85 A Fabricado en EE. UU.;Twincam ILQ-9 Classic Plus;"Aluminio extruido (máx.125 mm) 295 mm / 11,6 "", ejes de carreras";En la caja;Maxxum, moldeado, ventilado, goma de borrar, caja antitorsion;Patinaje;Patines Rollerblade;3WD, Hydrogen, Molded;Unisex
8050459899481;07220600 1A1 240;07220600 1A1;07220600;PATINES MAXXUM 125;1A1;BLACK/LIME;NEGRO;240;;25;ROLLERBLADE;PATINES ROLLERBLADE;FITNESS;MAXXUM;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.6.jpg;;;;;;;"Los Maxxum 125 rediseñados son patines versátiles, ideales para patinadores de carrera y urbanos. Usados en el programa ""Skate to Ski"" de Rollerblade por esquiadores en temporada baja. Cuentan con una bota moldeada y ventilada para comodidad avanzada, carcasa más ligera y soporte mejorado. El Footboard Sizer garantiza un ajuste superior. Skate Liner Plus con Performance Skate Insole Plus mejora la postura, amortiguación y transpirabilidad. El cuff doble microajustable, hebillas de 45° y cordones extendidos permiten un ajuste seguro. Tecnología Anti-Torsion Box y frames de aluminio de 295 mm para transferencia de potencia y velocidad máxima.";9506 70 30;;VN;399,99;Fitness;Maxxum;;Hebilla de cuff micro adj, hebilla de 45 °, cordones (cordones de color lima adicionales en la caja);;;Botín de patin Plus, acolchado anatómico, lengüeta Control Flex, taloneras y bolsillos en los tobillos, botín sublimado, puntera elástica, corte en V, plantilla PSI Plus, medidor para ajuste preciso, ojales en los cuff;Hidrógeno 125 mm / 85 A Fabricado en EE. UU.;Twincam ILQ-9 Classic Plus;"Aluminio extruido (máx.125 mm) 295 mm / 11,6 "", ejes de carreras";En la caja;Maxxum, moldeado, ventilado, goma de borrar, caja antitorsion;Patinaje;Patines Rollerblade;3WD, Hydrogen, Molded;Unisex
8050459899498;07220600 1A1 250;07220600 1A1;07220600;PATINES MAXXUM 125;1A1;BLACK/LIME;NEGRO;250;;25;ROLLERBLADE;PATINES ROLLERBLADE;FITNESS;MAXXUM;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.6.jpg;;;;;;;"Los Maxxum 125 rediseñados son patines versátiles, ideales para patinadores de carrera y urbanos. Usados en el programa ""Skate to Ski"" de Rollerblade por esquiadores en temporada baja. Cuentan con una bota moldeada y ventilada para comodidad avanzada, carcasa más ligera y soporte mejorado. El Footboard Sizer garantiza un ajuste superior. Skate Liner Plus con Performance Skate Insole Plus mejora la postura, amortiguación y transpirabilidad. El cuff doble microajustable, hebillas de 45° y cordones extendidos permiten un ajuste seguro. Tecnología Anti-Torsion Box y frames de aluminio de 295 mm para transferencia de potencia y velocidad máxima.";9506 70 30;;VN;399,99;Fitness;Maxxum;;Hebilla de cuff micro adj, hebilla de 45 °, cordones (cordones de color lima adicionales en la caja);;;Botín de patin Plus, acolchado anatómico, lengüeta Control Flex, taloneras y bolsillos en los tobillos, botín sublimado, puntera elástica, corte en V, plantilla PSI Plus, medidor para ajuste preciso, ojales en los cuff;Hidrógeno 125 mm / 85 A Fabricado en EE. UU.;Twincam ILQ-9 Classic Plus;"Aluminio extruido (máx.125 mm) 295 mm / 11,6 "", ejes de carreras";En la caja;Maxxum, moldeado, ventilado, goma de borrar, caja antitorsion;Patinaje;Patines Rollerblade;3WD, Hydrogen, Molded;Unisex
8050459899504;07220600 1A1 260;07220600 1A1;07220600;PATINES MAXXUM 125;1A1;BLACK/LIME;NEGRO;260;;25;ROLLERBLADE;PATINES ROLLERBLADE;FITNESS;MAXXUM;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.6.jpg;;;;;;;"Los Maxxum 125 rediseñados son patines versátiles, ideales para patinadores de carrera y urbanos. Usados en el programa ""Skate to Ski"" de Rollerblade por esquiadores en temporada baja. Cuentan con una bota moldeada y ventilada para comodidad avanzada, carcasa más ligera y soporte mejorado. El Footboard Sizer garantiza un ajuste superior. Skate Liner Plus con Performance Skate Insole Plus mejora la postura, amortiguación y transpirabilidad. El cuff doble microajustable, hebillas de 45° y cordones extendidos permiten un ajuste seguro. Tecnología Anti-Torsion Box y frames de aluminio de 295 mm para transferencia de potencia y velocidad máxima.";9506 70 30;;VN;399,99;Fitness;Maxxum;;Hebilla de cuff micro adj, hebilla de 45 °, cordones (cordones de color lima adicionales en la caja);;;Botín de patin Plus, acolchado anatómico, lengüeta Control Flex, taloneras y bolsillos en los tobillos, botín sublimado, puntera elástica, corte en V, plantilla PSI Plus, medidor para ajuste preciso, ojales en los cuff;Hidrógeno 125 mm / 85 A Fabricado en EE. UU.;Twincam ILQ-9 Classic Plus;"Aluminio extruido (máx.125 mm) 295 mm / 11,6 "", ejes de carreras";En la caja;Maxxum, moldeado, ventilado, goma de borrar, caja antitorsion;Patinaje;Patines Rollerblade;3WD, Hydrogen, Molded;Unisex
8050459899511;07220600 1A1 270;07220600 1A1;07220600;PATINES MAXXUM 125;1A1;BLACK/LIME;NEGRO;270;;25;ROLLERBLADE;PATINES ROLLERBLADE;FITNESS;MAXXUM;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/07220600 1A1.UNICA.6.jpg;;;;;;;"Los Maxxum 125 rediseñados son patines versátiles, ideales para patinadores de carrera y urbanos. Usados en el programa ""Skate to Ski"" de Rollerblade por esquiadores en temporada baja. Cuentan con una bota moldeada y ventilada para comodidad avanzada, carcasa más ligera y soporte mejorado. El Footboard Sizer garantiza un ajuste superior. Skate Liner Plus con Performance Skate Insole Plus mejora la postura, amortiguación y transpirabilidad. El cuff doble microajustable, hebillas de 45° y cordones extendidos permiten un ajuste seguro. Tecnología Anti-Torsion Box y frames de aluminio de 295 mm para transferencia de potencia y velocidad máxima.";9506 70 30;;VN;399,99;Fitness;Maxxum;;Hebilla de cuff micro adj, hebilla de 45 °, cordones (cordones de color lima adicionales en la caja);;;Botín de patin Plus, acolchado anatómico, lengüeta Control Flex, taloneras y bolsillos en los tobillos, botín sublimado, puntera elástica, corte en V, plantilla PSI Plus, medidor para ajuste preciso, ojales en los cuff;Hidrógeno 125 mm / 85 A Fabricado en EE. UU.;Twincam ILQ-9 Classic Plus;"Aluminio extruido (máx.125 mm) 295 mm / 11,6 "", ejes de carreras";En la caja;Maxxum, moldeado, ventilado, goma de borrar, caja antitorsion;Patinaje;Patines Rollerblade;3WD, Hydrogen, Molded;Unisex
