EAN / UPC;Código Maestro;Código Producto;Código Completo (SKU);Marca;Descripción Maestra;Descripción Color;Coste;PVPR;Dto. Equivalente;Cantidad mínima;Cantidad múltiplo;Cantidad por pack;Stock;Stock 15 días;Incluir Eans
8050459837810;06110000;06110000 100;06110000 100 L;ROLLERBLADE;GUANTES RACE GLOVES;BLACK;15,00;29,99;50,00;1;1;1;5;0;0
8050032028437;067V3300;067V3300 100;067V3300 100;ROLLERBLADE;"GUIAS 3WD 11.6"" FRAME 3X110/125(1PR)";BLACK;55,00;109,99;50,00;1;1;1;0;0;0
8050032069423;067V3900;067V3900 100;067V3900 100;ROLLERBLADE;GUIAS 274 LIGHTNING FRAME 4X90 (1PR);BLACK;55,00;109,99;50,00;1;1;1;0;0;0
8050032069430;067V4000;067V4000 100;067V4000 100;ROLLERBLADE;GUIAS 280 LIGHTNING FRAME 4X90 (1PR);BLACK;55,00;109,99;50,00;1;1;1;0;0;0
8050032069447;067V4100;067V4100 100;067V4100 100;ROLLERBLADE;GUIAS 248 LIGHTNING FRAME 3X110 (1PR);BLACK;60,00;119,99;50,00;1;1;1;0;0;0
8050032072492;067V4600;067V4600 100;067V4600 100;ROLLERBLADE;GUIAS 235 3X110 ROCKERING FRAME (1PR);BLACK;50,00;99,99;50,00;1;1;1;2;0;0
8050032037507;067W1300;067W1300 100;067W1300 100;ROLLERBLADE;"GUIAS 3X110 11.6"" SPEED FRAME PACK";BLACK;99,99;199,99;50,00;1;1;1;0;0;0
8050032037514;068Z0400;068Z0400 D41;068Z0400 D41;ROLLERBLADE;CONOS SPORT (20PCS);LIME;9,99;19,99;50,00;1;1;1;10;0;0
8050032078258;06635700;06635700 101;06635700 101;ROLLERBLADE;RUEDAS HYDROGEN 84/85A (8PCS);WHITE;47,50;94,99;50,00;1;1;1;10;0;0
8050032078265;06635800;06635800 101;06635800 101;ROLLERBLADE;RUEDAS HYDROGEN 80/85A (8PCS);WHITE;45,00;89,99;50,00;1;1;1;10;0;0
8050032078272;06950100;06950100 101;06950100 101;ROLLERBLADE;RUEDAS HYDROGEN 110/85A (6PCS);WHITE;45,00;89,99;50,00;1;1;1;10;0;0
8059791069149;86P065H010;86P065H010-N001;86P065H010-N001-00S;ROLLERBLADE;CASCO DOWNTOWN;BLACK;20,00;39,99;50,00;1;1;1;17;0;0
8059791069156;86P065H010;86P065H010-N001;86P065H010-N001-00M;ROLLERBLADE;CASCO DOWNTOWN;BLACK;20,00;39,99;50,00;1;1;1;20;0;0
8059791069163;86P065H010;86P065H010-N001;86P065H010-N001-00L;ROLLERBLADE;CASCO DOWNTOWN;BLACK;20,00;39,99;50,00;1;1;1;11;0;0
8059791069002;86P065H020;86P065H020-A001;86P065H020-A001-00S;ROLLERBLADE;CASCO RB JR;WHITE;17,50;34,99;50,00;1;1;1;14;0;0
